plate	Well	Gen550_s_scaled	Gen1410_s_scaled	Gen5150_s_scaled	Gen10150_s_scaled	Gen70_s_scaled	Gen2640_s_scaled	Gen3630_s_scaled	Gen7530_s_scaled	platewell	contam	strain	genes_w_nonsyn_muts	focal
P2	E11	-0.051580217491340015	-0.02510069229322004	0.0036923548302100657	0.036959895810421216	-0.052755983817909864	-0.008923271893284998	0.0012016369871570946	0.025619706068562263	P2E11	No	alpha	ADE6;ADE3;RSF2;STE11;ATG40;FLO1;CDC39;MKC7;ADR1;KAP122;YGR266W;YOR1;FAS1;ESL2;BMT6;TDA9;GIP3;GDI1;GLE1;TEM1;ISW2;GYP5;VBA4;CBP2;OSH3;MET5;FRT1;TBS1;IQG1;RDH54;CHA4;PSK1;SRB8;IML2;DCK1;TRA1;MSH1;ARP5;YPR148C;AKR2;BRR1;TAT2;MDM1;RGA1;SLA2;MET13;TPK2;SXM1;GGA2;TOK1;SEC39;TAX4;SUB2;ELO3;DAL82;SRP40;FAR3;PTM1;TKL2;AQY3;IDH2;VPS70;FUN26;CIT2;RSA4;GAL3;REG1;VHS1;CDS_IV_987324_990833;CDC40;THS1;FAR7;KXD1;ERG25;YJR098C;YJR128W;TTI2;INA1;PDP3;GTR1;UTP14;PDL32;YMR114C;MET4;RAS2;HMI1;STD1;RPT5;TOA1;MF(ALPHA)1;TEF1;MAY24	True
P2	E12	-0.04108445835628925	-0.052566738358811566	-0.039186687854271235	0.0074990254684350515	-0.047321791262384186	-0.03627169439536145	-0.04204793521262114	-0.01105060772044281	P2E12	No	diploid		False
P2	F01	-0.06078725585203965	-0.04333582867838448	-0.0008581873844535383	0.018027686519179638	-0.10043700801016	-0.024279698335530342	-0.011734794381647031	0.023497155525228432	P2F01	No	a		False
P2	F02	-0.05980148215628636	-0.03554369852748125	-0.002841532844739125	0.01074690355333774	-0.09368942443565287	-0.016113997090502742	-0.0052271636172872	0.009666355824863969	P2F02	No	a	NUP170;SYO1;PRP42;TRR1;NUP159;HFM1;EMP24;ADE3;YHR070C-A;MNN4;COY1;DYN1;MLP1;LEU4;CUE5;PET9;CDC39;SNF4;CCH1;ESL2;REA1;TDA9;SGS1;DSS1;FIG4;YCK2;DOM34;SED4;ADY3;ASH1;YME2;CBK1;GIP3;CYR1;GPB1;MEC1;VMA1;SSD1;AVT6;PTR2;MMP1;ACF2;EIS1;KRE33;RPA190;GYP5;RPO26;IRA1;ADE8;HAT2;ARC1;PPT1;NUP82;YAP1;CDS_XIII_357395_361357;ZWF1;GEP3;TRE1;PMA2;YPR117W;PRP4;RXT2;INO1;IFH1;RRP5;RAS1;YPL216W;RPO21;SWR1;LPP1;PAU2;SLH1;NHA1;IRC20;ESC1;ATG2;SQS1;HAL9;GLR1;SRL4;FUN30;TAT1;SSK22;TRM3;TAD1;FRE2;CSC1;HAP1;CAF40;ALR1;NMD2;BER1;USO1;YDR514C;NAB6;BRE5;MSB1;MYO2;PEX29;SPT15;GAR1;LAM6;SUN4;INP53;SRO77;GLT1;DUN1;KAP114;OSM1;CDS_XII_942021_943313;DUF1;EEB1;YJR030C;MRPL27;POM152;CTR9;SBE2;GCR1;HSL7;PAF1;APM3;VPS54;CDS_IV_513497_517516;ARP10;PDA1;CRH1;ATG23;PNS1;ATH1;KGD1;NUP192;GYP1;NUP1;CLB3;ZNF1;YPR177C;SLA2;MRM1;PMT1;ACT1;FKS3;PRE10;VMA13;MEP1;CBP1;SGM1;YLR173W;AVO1;MDM38;ATG9;ZRT1;LCB1;RPB2;TMT1;YPT1;BCK2;COQ1;ABD1;PTC6;YIL092W;SAP1;AMS1;UTP9;ERG5;SHU2;ARO80;RAD3;YGR117C;CHS6;TAF7;SKM1;RPL21B;HFA1;RIT1;IOC4;NOP2;GYP6;RAV1;YMR187C;IKS1;BRN1;PHO3;BPL1;CDS_XIII_361341_362663;KRS1;RAD55;FOB1;YEL045C;AIM10;KEL2;FAR8;TSC11;VID22;MRX6;PPN1;HIR2;FRK1;MAL13;ARG5,6;RAD54;KNS1;POB3;ISW1;YMR226C;YNL337W;RSA4;THS1;YAL064W-B;IPP1;MUD1;YBR226C;KCC4;YCL022C;RRP43;LYS20;YDL158C;YDL144C;RPL35B;STF1;VCX1;OSH2;MCD1;YDR042C;DPB4;HPR1;TCP1;EXG2;MRX8;ATP22;RRP17;YDR413C;RIB3;REV7;YIL066W-A;YER121W;YER147C-A;PAB1;LAM5;YFL015C;NIF3;YGL081W;GID10;YGR067C;ASK10;PEX4;YGR164W;SDA1;IMA1;ERG7;PPE1;GEP4;CPS1;ALB1;CCT8;EMC3;KKQ8;MSN4;ANR2;RGT1;PXL1;IRC19;UPS2;YLR264C-A;CDS_XII_942021_943337;PRE8;YMR007W;HSC82;HAS1;MDJ2;KEX2;CYB5;POR1;YNL046W;YPQ1;PSH1;YOR041C;RAT1;YNG1;KTR1;CEX1;LIP5;MOD5;RFM1;YPL136W;ALD6;HAA1;MRI1;MSS18	True
P2	F03	-0.04254897709824385	-0.035643637815279995	0.002159384630681604	0.03379018956196213	-0.07002293743052647	-0.021891808176478192	-0.013956384493075529	0.010268609135582366	P2F03	No	a		False
P2	F04	-0.03904231726081549	-0.01879132643665921	0.0006110690145005654	0.027558990430977037	-0.08315750303549804	-0.0019479529723744852	0.00259980774651186	0.015068897761744181	P2F04	No	a		False
P2	F05	-0.04833345075678691	-0.02979372254135593	-0.00034414826840429435	0.025515586017515367	-0.09234403964749374	-0.01792012885335239	-0.010609419471558988	0.006205107757777736	P2F05	No	a		False
P2	F06	-0.04076870452340255	-0.058203270004619126	-0.05718492719672704	-0.0798067153316211	-0.044299999375030236	-0.05229373879842147	-0.07654221791285759	-0.0814157387017072	P2F06	blank	blank		False
P2	F07	-0.0412733039913358	-0.04294212215508116	0.11632871541259025	0.1825683335418129	-0.04286666531053684	0.11550933278616762	0.11396008014949258	0.13959198595001476	P2F07	No	diploid	DYN1;HSP104;YLR454W;VPS15;FAR1;ALY2;FAS1;BEM2;PIR3;EIS1;ISW2;GDB1;IRA1;ECM29;UTH1;RGR1;MMS22;TRM11;INO1;SYH1;AFI1;DPL1;TTI1;OYE3;GLN4;UTP8;ADE2;RAD30;VPS52;HER1;REB1;TRK1;MUS81;VMR1;FLO5;PBS2;HIR3;CTP1;DOS2;RAD16;YER158C;TUS1;YMR196W;DAS1;ROT1;MOG1;UTR2;SEC17;COQ1;ROF1;HOM3;RAD3;KEL3;PGC1;MIS1;RPL8B;ACS1;TPS1;CWH43;TRP1;PAU14;GEA2;VTC2;YGL258W-A;YGL204C;SNG1;CHM7;RPS5;YMR141C;SPG5;DBP6;PEX11;MPD2;FIT2;MFM1	True
P2	F08	-0.04081737013959216	-0.05219373131501803	-0.04229717885844046	0.03978372123170179	-0.035270995248301906	-0.041985260669032486	-0.03884688347954915	0.022335283109867723	P2F08	No	diploid		False
P2	F09	-0.04034996372227472	-0.050250414907466366	-0.018436886732230942	0.0631622051463895	-0.03853889652729421	-0.02707495240046464	-0.030875656273148425	0.004827688938401512	P2F09	No	diploid	NUP170;SUM1;ADE5,7;ASN2;YTA7;COY1;STE11;IRA2;YGR125W;TEL1;ADY3;UBP12;CAT8;YSP2;ILV2;CDS_IX_205638_206488;CDS_IX_205638_206487;CHC1;YBT1;PSP2;PIP2;GYP5;MYO4;SSN2;DAL81;URA2;HSP60;CDS_XIII_357395_361357;ILS1;PET309;RPT3;YJL007C;IML1;YKL222C;ROM2;PCF11;SAP155;PUF4;PKC1;DIE2;HOT1;SLS1;MSC1;YPR077C;JEM1;DBP9;CTF13;ARP10;HRD3;MDM1;FYV6;SLX1;NSP1;PEP12;MED6;IBD2;CHK1;MTH1;DNF3;ZRT1;TAF1;RPO31;PDR3;KIN1;NUP84;YML020W;SEC23;SIF2;UBP5;MRL1;HEL1;DLD3;GLY1;OAZ1;CHS1;HOS3;MUK1;TDH1;KCC4;ASK10;RGT1;HEK2;MFG1;PPH22;ENA1;ATC1;BSC2;RAD34;THI74;POT1;SEC24;SPO22;ULP2;YVH1;MTO1;YGL014C-A;YGR026W;NNF2;YHL012W;ARD1;YHK8;SUI2;MDE1;MNR2;KAE1;RPL40B;YLR149C;YLR154C-H;NDL1;GSF2;TVP18;SNZ1;FSH2;DCI1;ARO7	True
P2	F10	-0.03887449630053644	-0.04605263034517696			-0.04270012456745613	-0.04328778466653658			P2F10	blank	blank		False
P2	F11	-0.029045547614914437	-0.013132486042358634	0.010110830766514495	0.04709322001367003	-0.058266000408568636	0.00013312927722258956	-0.0077219181938244594	0.03779070007763198	P2F11	No	alpha	RPO41;ADE5,7;HSP104;SMC6;YLR454W;STE4;BIT2;PCA1;PAC11;YGL138C;PIB2;MDM30;AUS1;ACE2;ADE4;CYR1;SWI6;ISW2;IRA1;EBS1;BFR2;SLM1;SER3;ARC1;AAP1;ARG81;USA1;GAD1;CDC27;ERV29;DFG5;CDS_XIV_97203_101165;ECM7;NSE5;OAF1;PMC1;DIE2;NMA111;DUF1;DNA2;DMA2;PDC6;MTC5;RTC1;ATP1;APM3;XKS1;CUP9;NUP2;APP1;LEU5;SWE1;PBY1;RGI1;LRP1;STE12;RTA1;CTM1;ARO80;DUS1;RAV1;DIC1;ASM4;YCG1;GPI1;ARP4;BIO3;LEO1;ALD2;URC2;YGR237C;YHR028W-A;YKL223W;FAR7;MET4;RGT1;YDL096C;YDR102C;EFT2;TED1;YIL024C;UBC8;YER066C-A;SHO1;PRE9;YGR265W;FYV4;MTG2;AIM46;YJL068C;JEN1;YKL030W;YLR257W;YHC1;YLR400W;SDD2;ATP25;MME1;APJ1;MCH4;ERP4;DFG16;YOR031W;SER1	True
P2	F12	-0.03074248810584182	-0.034311681108371336	-0.007911131278114244	0.07068269932362688	-0.041190115270407376	-0.016109762790115764	-0.005626776784396672	0.009327713616301324	P2F12	No	diploid		False
P2	G01	-0.048179967204001035	-0.03955355108193719	0.021092105892860792	0.0342958713961896	-0.08443664657389126	0.0071852656823739374	0.01344595116992766	0.024347109186134936	P2G01	No	a		False
P2	G02	-0.059639588219660124	-0.039716674327462335	0.0061607571040880466	0.028761717744442694	-0.09696441894398504	-0.015554800149023724	0.004516770047677122	0.02349449613373269	P2G02	No	a		False
P2	G03	-0.04399454948968637	-0.03251985660977566			-0.07707290243880112				P2G03	blank	blank		False
P2	G04	-0.05085391735779824	-0.03536032999802803	0.01966323649110825	0.04170493909658722	-0.08863205297478774	-0.0029297265202437328	0.0027841596293471235	0.02490638086891145	P2G04	No	a	ACK1;BRE1;MAK21;TOM1;HIS1;ADE6;ADE3;MGA1;YTA7;MLP1;HSP104;STE11;YLR454W;BNI1;FKH2;IRA2;YOL036W;ATG40;SFH5;PAU16;UBR2;REA1;YPK2;BUD3;TDH3;MYO5;ECM16;SLK19;XYL2;ILV2;ATF1;SWI5;CDS_IX_205638_206488;CDS_IX_205638_206487;HXT13;CHC1;PUT3;RPO26;YDL199C;VBA4;CDS_IV_720860_721270;VID28;DAL81;LEU1;MSB2;PPT1;LAA1;SRS2;ZWF1;CNM67;SNF12;RIO1;MOT1;TBS1;PTP3;LAM1;TRS130;MDS3;UBR1;FMS1;TCO89;SRB8;TOG1;CAF130;DCK1;PSO2;WHI2;RIM15;PHO4;PHD1;GSY2;YMR173W-A;DDR48;PMD1;ECM32;YGR210C;SIP5;MSB1;SVL3;DCP2;REB1;TRK1;CDS_XII_942021_943313;NTE1;GDS1;YIL082W;CDC45;AKR2;MCA1;GCD6;GUS1;PRP8;OYE2;MDM20;EGT2;LYS21;SPO71;PMR1;MTR3;HRD3;CSS3;NUP192;CTS1;NOP14;YER158C;CDC13;NEW1;CCM1;TAF1;ECM3;ORC4;KIN1;FLO11;CEM1;VID30;HNM1;STE12;LTE1;PIG2;MNN5;CDC20;NPR3;SES1;PRP22;MOT2;PMT6;ERP5;CHS5;FDO1;SPT21;GAL11;DNL4;TRE2;ARO1;HOM3;VPS53;GAS2;PUF2;MET17;MDM36;DBF2;IOC4;MIP1;GAL4;POC4;SSY5;CDS_II_221273_222577;UFD2;SMP1;STB6;NIP100;SAK1;HIR2;SLP1;RGL1;COQ8;BTN2;CDS_XII_112848_115994;MDH2;LAP3;MRN1;RRB1;KXD1;IMA1;ERG7;LIP5;SEC24;DCI1;CDS_I_164519_165841;ADE1;GAL10;RPL4A;YBR090C;IML3;RIB7;MRC1;AGP1;PST2;CDC34;CBS2;YDR250C;CIA1;RQC1;YIL047C-A;DOT5;DAL2;ANP1;SRB4;ALD5;DEG1;GCN20;PCL10;PKP2;TIM21;RPS23A;COQ6;MSR1;ARP1;PTK2;SOR1;PIR1;RCI50;YSR3;KTR2;CLF1;PEX13;CRR1;NIT3;BUD8;CCW14;HOF1;CDS_XIII_373093_377055;SLZ1;YNL018C;FRE4;HXT11;RTG1;UFE1;RFC1;CIR2;FRE3;DBP1;MCM4;JID1	True
P2	G05	-0.050327052753174416	-0.03266972949377553	0.0002211016086333794	0.02821097935110885	-0.07202104902567055	-0.008578656653053187	-0.0037395244636157063	0.01895196864565014	P2G05	No	a	SAC3;HIS1;ADE5,7;ADE6;MIC26;STE11;RKR1;FKH2;IRA2;SAF1;CDC53;ADR1;ZRG8;CDC55;CCH1;YGR266W;PRR1;ESL2;BMT6;FKS1;POP2;BPH1;SPF1;NIC96;MNS1;DOG2;YPK1;SWI5;HSF1;YKT6;PTR2;PEX30;CRZ1;FHL1;GDB1;YBR284W;NRP1;RGT2;RPP1B;YCF1;PDR15;VPS3;VID28;UTH1;YAP1;SNF12;MOT1;SYT1;DPB2;CYC8;TBS1;SIZ1;PTP3;YHR131C;NOP8;IQG1;YCR102C;SWR1;UBP3;RAI1;UBR1;RIE1;LAS1;SRB8;GET3;TOG1;FRE2;TPO5;XDJ1;ALR1;SEC16;DAN4;AME1;PMD1;PSY2;RAD30;DPH6;KAP114;TRK1;YLL054C;CIK1;FUS2;EEB1;GCN1;DBF20;KIP1;IST2;YIL032C;TPO3;POL3;YOS9;PEP7;LYS2;YSW1;HKR1;PDR1;APM3;SLM3;CDS_IV_513497_517516;IRC3;PMR1;YGR259C;CIC1;TEX1;TMA108;MSA2;TAO3;NUP2;GYP1;YOR271C;PAN3;CSM1;BRE4;ENT1;IPT1;UTP10;MRPL20;MMT1;RFA1;YBR209W;YER084W-A;YER085C;CHD1;FET5;IKI1;YLR173W;DER1;TAF1;TPO4;VAC8;STE12;OAR1;SUL2;LYS9;DAK2;MEC3;YBR220C;TUP1;SES1;MUP1;CTM1;RPS4A;ADE16;ABZ2;LOA1;PHO2;ARO1;HNT2;YGR117C;YJL165C;ECM22;IMA2;MET17;HFA1;ATG4;MRX3;PEX6;RAD4;YPT32;NSA1;YHR202W;REV1;TKL2;KRS1;BOL2;YHR033W;FAA4;RRN9;NIP1;IDH2;SAK1;RTG2;ALG9;ZDS2;HO;SAS10;STP1;YEF1;ICL1;YPS3;YNL144C;VHT1;YGR079W;VPS33;CLA4;VAB2;TFC4;UTP22;CDC15;YIL020C-A;MRN1;LAM5;CCT8;KTR1;GEA2;ARO7;PIR1;CLF1;BUD8;SPC72;MIX23;YBL086C;PRE7;BMT2;SSE2;YBR196C-A;UGA4;HSP42;HEL2;YPQ2;PRK1;RPS24B;YER187W;RPL22B;LPD1;LYS5;SEC27;DPC29;YGR107W;TNA1;STP2;FSH1;YPT35;APS3;BBC1;YJL009W;APL1;MST1;TOF2;SDH2;NYV1;YLR125W;YML122C;NDI1;RAD52;TAF4;RCH1;SOV1;YMR084W;YNL195C;MKS1;RLP7;SEC12;TMA46;SUI3;SPP1;CAR1;DSS4;SMK1;PZF1	True
P2	G06	-0.043021554574783766	-0.023902033058885483	0.009980524614635576	0.02811865901024509	-0.06896574278602144	-0.012493003316886148	0.0019637322941001394	0.018277180261135728	P2G06	No	a		False
P2	G07	-0.037491488364580515	-0.03921075207030622	-0.02967726848559193		-0.03936484541853839	-0.027832173692691538	-0.028556814777074262		P2G07	blank	blank		False
P2	G08	-0.03835580610076132	-0.052175537449979145	0.02702362919147616	0.057745232328181476	-0.035891313640260984	-0.019470198632153782	0.015111321440697737	0.03936987697337856	P2G08	No	diploid	SEC7;ADE5,7;DEF1;FDH1;PTA1;SAF1;CDC39;DOP1;BLM10;YGR266W;YHR159W;YNL190W;STI1;DED1;CCW12;NUP188;MYO5;ECM16;SEF1;SUP35;HMG1;CDS_IX_205638_206488;CDS_IX_205638_206487;LCP5;MNN14;YCS4;SKI2;SCC2;CDS_IV_981252_982544;ESL1;FYV8;MBR1;NUP133;TAF8;ARG81;GPM2;CRC1;RPO21;UBR1;ERV29;CHA4;YOR296W;TOG1;YMR317W;GDE1;SUR1;RNR3;SEC14;MCT1;NAB6;ADE2;RGA2;DOA1;DPH6;FRE1;ALK1;GEA1;DOT6;IST2;OXA1;NCS6;FLO5;PBS2;LYP1;RAD50;JSN1;TAT2;SHE4;ILV6;RGA1;IRC15;TMA108;MNN2;NUP157;YSH1;BRO1;SMY2;SRD1;ILV3;MCM6;KCS1;CCT3;TOP2;KIN1;FLO11;ERG8;AHK1;EST1;TUP1;POX1;RAD3;TRZ1;SKM1;HDA2;PDR16;SPT5;GIS4;YKU70;RSC58;CLB2;MLH3;SAK1;RTG2;YAP1802;THS1;YHK8;JID1;UMP1;PUS9;MRH1;IVY1;YPR1;SHQ1;MAK10;AFG1;PAC2;CLD1;KOG1;YJL161W;ARP3;ENT3;YJR157W;LHS1;IXR1;YPT52;YLR225C;SWC7;YML108W;TSL1;YML079W;RNA1;SFB2;YNR029C;HRD1;YPL245W;RSA1;SCD6;YPR130C	True
P2	G09	-0.04258832589474633	-0.03985303035351638	-0.010351485163601877	0.03115419737289345	-0.044263189139618776	-0.02692996729355588	-0.024287120768028442	0.018013306999425896	P2G09	No	diploid	VTC5;HXK2;ADE3;MGA1;MLP1;HSP104;EFR3;BNI1;VPS15;MYO1;FOL1;HPF1;AHC1;BPH1;GIC2;BEM2;SMF3;CCW12;OPT2;CDS_IV_878449_882411;MEC1;ARX1;UBP7;MMP1;FPR3;YMR221C;POL2;ARC1;IME2;HSP60;TDA7;EPL1;HNT3;PCL8;LCB2;MDS3;NFT1;YNL058C;CDS_XV_970164_971457;YBR300C;PCF11;PUF4;RGA2;GAT1;MSH4;DCP2;INP53;OAF1;FUB1;MRP13;PNT1;NMD5;SUC2;GON7;YMR027W;GTO3;RPL25;YSW1;SLN1;FIG2;SPO71;ARO10;PAL2;ECM25;ECM27;PRC1;TEX1;TMA108;TAO3;KGD1;REC8;SGV1;RRP3;TUS1;GPI12;CCM1;ZRT1;RSC30;ECM3;DAK2;CDC60;PTC6;GYP7;TRP2;GAL11;KTR6;DUS1;MCO76;YBR138C;GLY1;PRR2;ISN1;CDS_XV_970164_971480;GLD1;SMP1;TMA17;MRX11;MNL1;RVS167;ALG9;FCY2;PDC2;RPI1;YKR041W;ALD2;SUB1;ENA1;NNF2;DEG1;MKS1;YBL108W;PRS4;SEC18;SHR3;ESF1;HPM1;TIR1;YGL177W;LSB1;YGR137W;ZPR1;YLF2;CCT7;ZAP1;PET191;DAN1;ZRT3;SPO14;RED1;YMR265C;NRD1;YPL205C;SEC62	True
P2	G10	-0.042177549973936086	-0.0434035603251932	0.01786682291806951	0.06167617405391966	-0.041180140493395634	-0.02932286414544555	-0.028516989328416575	0.046119286414220126	P2G10	No	diploid	HIS1;ADE5,7;DYN1;FLO1;GCN2;CFT1;PHO92;YIL055C;ZRG8;CDC55;GSC2;HDA3;BUD3;GIC2;CCW12;SHH3;AIM44;OPT2;NUM1;MIL1;CYR1;GLE1;CDC16;PRP5;LRE1;PDR15;CTT1;RPM2;CDC24;IFH1;SNF3;SSM4;MOB2;STE2;NHA1;LUG1;XDJ1;HAP1;PUF4;SET2;MGR3;FLC3;GAT1;ELP2;GLT1;TRK1;CDS_XII_942021_943313;SKI3;PRM2;UBP11;SPC98;YME1;DCD1;ERB1;IRC3;HRD3;GFA1;GAL1;SPC97;SLA2;RQC2;SMY2;SIR4;YJR162C;ZRT1;RSC30;BNI5;TGS1;USV1;ABD1;HIS4;GIT1;ZRT2;GID7;TRX3;NUP145;FRA1;YBR138C;HXT3;CIN1;SRP40;PEX6;RAD7;KHA1;RCF2;HOL1;YGL159W;GPI1;NCL1;INP52;MSG5;KCC4;CDS_XII_942021_943337;YPQ1;HAA1;ENT3;PRS4;PHO11;HIR1;SRO9;DTD1;HNT1;ESC2;SEC4;MNT2;CRM1;RCY1;CPR7;STE24;MCR1;RPL14A;SKY1;RCE1;PBR1;SPC29;SPO24	True
P2	G11	-0.02731472487096933	-0.019910696566416745	0.010608375267971686	0.035992270173317825	-0.05368527655548026	0.0022423285929512944	0.0032584835483570355	0.03131439135166015	P2G11	No	alpha	CDS_IX_19847_21220;ADE5,7;ADE3;HSP104;BDF1;YLR454W;SWH1;CMR1;CFT1;BOI2;FAB1;UBR2;GIC2;SSA3;SUP35;ATM1;SNT1;MEF2;YCF1;MSN5;HXT5;STE18;STE6;YPR117W;ATG42;SIZ1;JHD2;PUF3;COA4;RRP5;YPR097W;CTR86;RIE1;NHA1;SSH1;PMD1;GAR1;PXA2;VPS13;DPH6;PAN1;YEF3;CIK1;DOT6;ARO9;GTO3;TPS2;ABZ1;EMP70;JHD1;PDA1;HRD3;AQR1;YER158C;SPT10;SNU71;ZRT1;SWE1;STV1;RIM9;RNQ1;DDI2;YHP1;YTA12;PDR10;TGL5;MCO76;FMP25;MSS2;SSY5;PFS1;LRS4;YPT32;YJR146W;SUR2;YPD1;AQY3;VID22;MTL1;IME1;YGR237C;YHL019W-A;APM2;EXG2;THI74;PUS9;YLR225C;CCT7;YBL055C;FUS1;UBC1;ECM11;EMP65;FOL2;YHR078W;ROQ1;YJR056C;BNA2;FRE6;SSL1;YML047W-A;PRM6;YMR151W;YMR253C;COS10;VMA11;SSE1;GPI2	True
P2	G12	-0.03470629426493982	-0.02486759093202229	-0.0270065438268578	-0.022133445939408858	-0.05443351000245891	-0.0553574454050646	-0.05262558775968311	-0.05845984323913898	P2G12	blank	blank		False
P2	H01	-0.06000823771109572	-0.0289046312438373	0.01548441609936339	-0.021999709597978718	-0.09393416740699097	-0.02124083424471942	-0.003115280237070462	0.05149185866965122	P2H01	No	a		False
P2	H02	-0.04831814200120944	-0.032759262826823364	0.02117635426313378	0.037965547127229535	-0.08488600662397057	-0.015177544176481124	0.012451898667257443	0.03963758104489693	P2H02	No	a		False
P2	H03	-0.05768879912413026	-0.04145900877316877	0.006463576971977695	0.01674189867865925	-0.0991280809173684	-0.015449488457866475	-0.005800215667401856	0.017265038250063314	P2H03	No	a		False
P2	H04	-0.0548048416973799	-0.0417720380839489	0.012959238820553606	0.02837917325146938	-0.1031694095160853	-0.02482141406507517	-0.002277836483610825	0.021227131829777132	P2H04	No	a		False
P2	H05	-0.05769127299645457	-0.03550065163144235	0.019858821093428486	0.03768742740124143	-0.09269802020190507	-0.01905539183811131	0.003804154664145765	0.027754912178322683	P2H05	No	a		False
P2	H06	-0.05111918531072894	-0.04086270976262421	0.0023504536097798696	0.03310583579763815	-0.08017820640653195	-0.01768504103428048	-0.004102061429560999	0.018791866940245174	P2H06	No	a		False
P2	H07	-0.03739699369270544	-0.047406799739979334	-0.0330288888301046	0.032476195564684514	-0.038962773707795335	-0.032094142275047144	-0.043793988283305225	0.02152679435545796	P2H07	No	diploid		False
P2	H08	-0.04499893649277577	-0.05458648589704855	0.03315123542444838	0.08357881255992555	-0.03542963514668278	-0.040285001546734686	-0.034449192779490434	0.07029506905925298	P2H08	No	diploid		False
P2	H09	-0.046966939745739456	-0.029903312554108125	-0.03540482628174603	0.01897461178493998	-0.04616035022881508	-0.01847768727513767	-0.02580759446587471	-0.026447918001047843	P2H09	No	diploid		False
P2	H10	-0.059291101441816	-0.07362219819084898	-0.05230755326852075	-0.0274604271875469	-0.05175935598578482	-0.0491462912542542	-0.05513499239601162	-0.03623227709310478	P2H10	No	diploid		False
P2	H11	-0.05299566284734224	-0.00959700902283082	0.033839481626771126	0.06098022300186943	-0.05304653854544293	0.012026700914125523	0.025183693156337814	0.06786623037412991	P2H11	No	alpha		False
P2	H12	-0.04830887254302189	-0.059343947349860274	-0.022218334543620342	0.0518640700981039	-0.039716980704507146	-0.037100713016405856	-0.02043531648154843	0.04781764607351957	P2H12	No	diploid		False
P3	A01	-0.018927244572064215	0.042757959098463694	-0.16206636428386534	0.0714327476047249	-0.15590858453358625	-0.0006515032446052192	0.02423283294180463	0.061867193757728166	P3A01	blank	blank		False
P3	A02	-0.0366166227950069	0.035369905549270116		0.15570236432978793	-0.09830386508155174	0.020799073871248446	0.023867204822580985	0.03106716743343665	P3A02	blank	blank		False
P3	A03									P3A03	blank	blank		False
P3	A04	-0.0558409873191607	-0.20419929222463967		0.11583995273187354	-0.08385953226103074			0.049113598586534864	P3A04	blank	blank		False
P3	A05	-0.0032117277569486125	0.03803062088185282			-0.027064039165559318	0.037044397216677294	0.12806064643399648	0.038542601579047486	P3A05	blank	blank		False
P3	A06	-0.027778417884314656	0.050018739177566336			-0.009357348270027106	0.04602108580641884	0.13129235518572546		P3A06	blank	blank		False
P3	A07	0.01448723010811562	0.046445618390030696			-0.09499389967382277	0.052124216028825054	0.026861647529179404	0.06925552225035786	P3A07	blank	blank		False
P3	A08	-0.04395321577167095	0.03226987329016971			-0.011399386656132986		-0.028698608150946023	0.06581696728873024	P3A08	blank	blank		False
P3	A09	0.011403449636771666	-0.014355797315221762			-0.07126484098450657		-0.05731872612190626	0.04640884634604642	P3A09	blank	blank		False
P3	A10	-0.005136862271629857	0.020368089110302343	-0.040687126044542256	-0.009437483217101798	-0.019773589863665172	-0.031188316323530963	-0.17243582272869035	-0.09943826878208932	P3A10	blank	blank		False
P3	A11	-0.062396762151973616	0.052841361349978806	-0.4377508526565875	-0.026126918473802545	-0.009317988174081169			0.07429221456511075	P3A11	blank	blank		False
P3	A12	-0.06570324697730881	0.030077749957493537	0.03250599368467914		0.037398195389818825	-0.1448838408825533	-0.1408646382188498	-0.03750569511721746	P3A12	blank	blank		False
P3	B01	-0.00899056651218625	0.004267830751454024	0.041379453115142996	0.04406725288521824	-0.2227361730814348	0.0011687361811694096	0.02343229034855413	0.07880772508949987	P3B01	blank	blank		False
P3	B02	-0.02136626167952465	-0.004855552037199971			-0.1760113978480055				P3B02	blank	blank		False
P3	B03	-0.07164039080676851	0.01837308125903927			-0.2086214917770388				P3B03	blank	blank		False
P3	B04	-0.02944380453576003	0.0071147066214776455			-0.24479226526576606				P3B04	blank	blank		False
P3	B05	-0.038591884768795805	-0.0026219372682022915			-0.22083962032089452	-0.03224458076676602			P3B05	blank	blank		False
P3	B06	-0.07029939243788183	-0.02343369697325581	0.043172197985202346	0.11320215352685087	-0.185756101289475	-0.012807903374983984	0.04026567350530104	0.09111192940942332	P3B06	No	a		False
